Name,Rating,Price,Category,Lat,Long,City,Address,Zip
Sapóre Ristorante & Bar,3.0,$$,"Italian, Pizza, Cocktail Bars",42.348032,-71.039249,Boston,606 Congress St,02210
Mast,4.0,-----,"Pizza, Italian",42.35703,-71.06018,Boston,45 Province St,02108
Mana Escondido Café,4.5,$,"Spanish, Puerto Rican, Breakfast & Brunch",42.341303,-71.07573,Boston,68 Aguadilla St,02118
Lucky's Lounge,3.5,$$,"Lounges, American (Traditional), Music Venues",42.35004,-71.04848,Boston,355 Congress St,02210
Hong Kong Eatery,3.5,$,"Cantonese, Noodles, Barbeque",42.3510131835938,-71.0616302490234,Boston,79 Harrison Ave,02111
W XYZ Bar,3.5,$$,"Venues & Event Spaces, Tapas/Small Plates, Cocktail Bars",42.34302,-71.04513,Boston,401-403 D St,02210
MMMac & Cheese,3.5,$,American (Traditional),42.3599200232836,-71.0555889358284,Boston,1 Faneuil Hall Marketplace,02109
Cafe Mamtaz,3.5,$$,"Indian, Pakistani, Bangladeshi",42.3342604190111,-71.0354116559029,Boston,87 L St,02127
sweetgreen,2.5,$$,"Vegetarian, Salad",42.351595061378,-71.0438836667345,Boston,47 Northern Ave,02210
minigrow,3.5,$,"Noodles, Salad, Vegetarian",42.353,-71.05749,Boston,125 Summer St,02110
Tamo Bistro & Bar,3.0,$$,"Bars, American (New)",42.3491951,-71.0411598,Boston,1 Seaport Ln,02210
Dino's,4.0,$$,"Italian, Delis",42.36503,-71.05535,Boston,141 Salem St,02113
Porters Bar & Grill,4.0,$$,"American (Traditional), Pubs, Burgers",42.3642896,-71.061702,Boston,173 Portland St,02114
Tatte Bakery & Cafe,4.5,$$,"Breakfast & Brunch, Sandwiches, Coffee & Tea",42.3517727229327,-71.0719061093801,Boston,399 Boylston St,02116
Mi Rancho Restaurant,4.0,$,"Colombian, American (Traditional)",42.37151,-71.03883,Boston,45 Meridian St,02128
Oliveira's Steak House,4.0,$$,"Brazilian, Steakhouses",42.3769684,-71.0301895,Boston,297 Chelsea St,02128
Victoria's Diner,3.5,$$,"Diners, Breakfast & Brunch, American (Traditional)",42.327076,-71.066801,Boston,1024 Massachusetts Ave,02118
CAVA,4.0,$$,Mediterranean,42.34996,-71.07883,Boston,669 Boylston St,02116
Caffé Vittoria,4.0,$,"Coffee & Tea, Italian",42.36418,-71.05448,Boston,296 Hanover St,02113
Café SuSu,5.0,-----,"Cafes, Coffee & Tea, Sandwiches",42.34952,-71.08185,Boston,240A Newbury St,02116
Worden Hall,4.0,$$,"American (New), Bars",42.3427610900378,-71.0568092748732,Boston,22 W Broadway,02127
Anna's Taqueria,3.5,$,Mexican,42.3610414265935,-71.0679904717241,Boston,242 Cambridge St,02114
Fresh City,2.0,$,"Vegetarian, American (Traditional)",42.3629970134122,-71.0245215090587,Revere,Boston Logan Airport,02151
Fóumami,3.5,$,"Sandwiches, Asian Fusion, Salad",42.3560386199727,-71.053454875946,Boston,225 Franklin St,02110
All Star Pizza Bar,4.5,$,Pizza,42.3609580993652,-71.0658950805664,Boston,204 Cambridge St,02114
Pantry Pizza Kitchen,4.0,$,"Pizza, Italian, Salad",42.3188729,-71.0568649,Dorchester,931 Dorchester Ave,02125
Cafe Arpeggio,3.5,$,"Breakfast & Brunch, Cafes, Ice Cream & Frozen Yogurt",42.33737,-71.04815,Boston,398 W Broadway,02127
Tasty Burger,3.0,$,"Burgers, Hot Dogs, Bars",42.3472274504218,-71.0756731343286,Boston,145 Dartmouth St,02116
Saltie Girl,4.5,$$$,"Seafood, Wine Bars, Cocktail Bars",42.3511377,-71.0776626,Boston,281 Dartmouth St,02116
EverGreen Delivery,5.0,-----,"Food Delivery Services, Seafood Markets",42.3523309,-71.0468659,Boston,,02210
Mulligans,4.5,$,"Sandwiches, Delis",42.3641164,-71.0593972,Boston,83 Canal St,02114
Pasta Beach,3.5,$$,"Italian, Pizza, Bars",42.3569699,-71.05033,Boston,30 Rowes Wharf,02110
Lobstah On A Roll,4.5,$$,"Seafood, Soup, Sandwiches",42.3417144784736,-71.0807903258378,Boston,537A Columbus Ave,02118
Noon Mediterranean,3.5,$,"Mediterranean, Greek",42.35375,-71.05839,Boston,95 Summer St,02110
Sugar Bowl Cafe,4.0,$,"Coffee & Tea, Breakfast & Brunch, American (Traditional)",42.32147,-71.05696,Dorchester,857 Dorchester Ave,02125
Scorpion Bar Boston,2.5,$$,"Mexican, Bars",42.3530616442261,-71.0476077459633,Boston,58 Seaport Blvd,02210
Crush Pizza,3.5,$$,"Pizza, Italian",42.3591313,-71.0549778,Boston,107 State St,02109
La Sultana Bakery,4.0,$,"Bakeries, Colombian",42.3701,-71.03923,Boston,40 Maverick Sq,02128
Blaze Fast Fire'd Pizza,4.0,$,"Salad, Fast Food, Pizza",42.35139,-71.06573,Boston,123 Stuart St,02116
Battery Wharf Grille,5.0,-----,"Seafood, American (New), Fondue",42.36693,-71.05047,Boston,3 Battery Wharf,02109
Metro Cafe,3.5,$,Sandwiches,42.351098,-71.049123,Boston,332 Congress St,02210
Bar Mercato,4.0,-----,"Modern European, Bars",42.35834,-71.05711,Boston,54 Devonshire St,02109
224 Boston Street Restaurant,4.0,$$,American (New),42.3222800528043,-71.0609253598022,Dorchester,224 Boston St,02125
South Boston Chinese Restaurant,3.0,$,Chinese,42.3364832997322,-71.0473085939884,Boston,429 W Broadway,02127
Seapoint Restaurant,4.0,$$,"Bars, American (Traditional)",42.3310394287109,-71.0464019775391,Boston,367 E 8th St,02127
Kaze Shabu Shabu,4.0,$$,"Japanese, Hot Pot",42.3522693,-71.0614931,Boston,1 Harrison Ave,02111
Roza Lyons,3.5,$$,"Salad, Cocktail Bars, Sandwiches",42.33543,-71.037,South Boston,709 E Broadway,02127
BLR By Shojo,4.0,$$,Chinese,42.3508,-71.06025,Boston,13A Hudson St,02111
Legal Sea Foods,3.5,$$$,"Seafood, Bars",42.3595530399974,-71.0510174185038,Boston,255 State St,02109
wagamama - faneuil hall,3.5,$$,"Asian Fusion, Noodles",42.3601740515266,-71.0541444965554,Boston,1 S Market St,02109
Frank Anthony's Gourmet Market,3.5,$$,"Breakfast & Brunch, Grocery, Beer, Wine & Spirits",42.353546,-71.045661,Boston,9 Fan Pier Blvd,02210
Dirty Water Dough,4.0,$,"Pizza, Sandwiches, Salad",42.349734,-71.081072,Boston,222 Newbury St,02116
Lion's Tail,4.5,$$,"Cocktail Bars, American (New)",42.3448575527051,-71.0637220415141,Boston,354 Harrison Ave,02118
Citrus & Salt,4.0,$$,"Cocktail Bars, Mexican",42.348728,-71.072284,Boston,142 Berkeley St,02116
Crudo,4.0,$$$,"Japanese, Sushi Bars, Asian Fusion",42.3636849645937,-71.0559069509264,Boston,78 Salem St,02113
Shenannigans Bar,3.5,$$,"Bars, American (Traditional)",42.33849,-71.04971,Boston,332 W Broadway,02127
Gaslight,4.0,$$,"French, American (New), Cocktail Bars",42.3409677894859,-71.0673901926598,Boston,560 Harrison Ave,02118
Golden Goose Cafe,4.0,$$,"Breakfast & Brunch, Persian/Iranian",42.36293,-71.05126,Boston,65 Atlantic Ave,02109
Joe's Famous Steak & Cheese,4.5,$,"Pizza, Breakfast & Brunch, Cheesesteaks",42.3288345,-71.0838318,Boston,140 Dudley St,02119
K & 8th Street Market,5.0,$$,"Grocery, Meat Shops, Fruits & Veggies",42.3313484191895,-71.0370864868164,Boston,362 K St,02127
Area Four - Boston,4.0,$$,"Bars, Diners, Breakfast & Brunch",42.3432491236958,-71.0631135947026,Boston,264 E Berkeley St,02118
The Junction,4.0,$$,"Bars, American (Traditional)",42.335090637207,-71.0459518432617,Boston,110 Dorchester St,02127
Falafel King,4.0,$,"Middle Eastern, Falafel",42.3578462497398,-71.0578912496567,Boston,260 Washington St,02108
Maverick Marketplace Cafe,4.0,$,"Coffee & Tea, American (Traditional), Beer Bar",42.36991,-71.037894,Boston,154 Maverick St,02128
Thinking Cup,4.0,$,"Coffee & Tea, Sandwiches, Bagels",42.3633754209916,-71.0550363743384,Boston,236 Hanover St,02113
Kamakura,3.5,-----,Japanese,42.3594,-71.05408,Boston,150 State St,02109
Anthony's Cafe,4.0,$,"Italian, Breakfast & Brunch",42.3639907836914,-71.0513610839844,Boston,252 Commercial St,02109
Lee Chen's Mexican Grill & Chinese Food,3.0,$,"Mexican, Chinese",42.3355224,-71.0460006,Boston,475 W Broadway,02127
D'Parma Restaurant,4.0,$$,Italian,42.36935,-71.04032,East Boston,182 Sumner St,02128
Mastro's Ocean Club,3.5,$$$$,"Steakhouses, Seafood",42.3547282602522,-71.0444986494599,Boston,25 Fan Pier Blvd,02210
Bartleby's Seitan Stand,5.0,-----,"Vegan, Food Trucks, American (New)",42.35866,-71.0567499,Boston,,02101
Noodle Lab,3.5,$,"Ramen, Soup, Noodles",42.3618882051948,-71.057247184217,Boston,100 Hanover St,02108
Sixth Gear - Cask & Kitchen,3.5,$$,"Wine Bars, American (New), Champagne Bars",42.33456,-71.0356,Boston,81 L St,02127
D Street Pizza,4.0,-----,"Pizza, Soup, Chicken Wings",42.33999,-71.04924,Boston,309 D St,02127
Lucca Bar And Grill,3.5,-----,"Bars, Italian, Sandwiches",42.361572324533,-71.0189271918174,Boston,1 Harborside Dr,02128
Hong Kong Harbor Restaurant,3.0,$,Chinese,42.369018726546,-71.039280855246,Boston,5 Maverick Sq,02128
Meridian Food Market,4.5,$,"Specialty Food, Sandwiches",42.3732,-71.03883,East Boston,121 Meridian St,02128
Southern Proper,3.5,$$,Southern,42.34003,-71.06777,Boston,600 Harrison Ave,02118
Five-10 Waterfront,3.5,$$,"Bars, Diners",42.3536304632532,-71.0514985361018,Boston,510 Atlantic Ave,02210
Stats Bar & Grille,3.5,$$,"Sports Bars, American (Traditional)",42.33583,-71.04535,Boston,77 Dorchester St,02127
Pan Asia,2.5,$$$,Pan Asian,42.3357477,-71.0363138,Boston,720 E Broadway,02127
Pei Wei,4.0,-----,"Chinese, Gluten-Free, Asian Fusion",42.36342,-71.0257,Boston,1 Harborside Dr,02128
sweetgreen,3.5,$$,"Salad, Vegetarian",42.3577036172059,-71.0587126799328,Boston,13 School St,02108
Boloco,4.0,$,American (New),42.3543117,-71.0563778,Boston,133 Federal St,02110
Corner Cafe,4.0,$,"Dive Bars, American (New)",42.3656005859375,-71.0561828613281,Boston,87 Prince St,02113
Empire Asian Restaurant & Lounge,3.5,$$$,"Lounges, Asian Fusion, Sushi Bars",42.3529147863218,-71.0455799102783,Boston,1 Marina Park Dr,02210
Scola's Sandwich,3.5,$,Sandwiches,42.34391,-71.02251,Boston,88 Black Falcon Ave,02210
Land Of Pizza,3.5,$,Pizza,42.3359729,-71.0469397,Boston,445 W Broadway,02127
Joseph's Deli,3.5,$,"Bakeries, Delis, Italian",42.33456,-71.03719,South Boston,258 K St,02127
99 Restaurants,3.0,$$,"Pubs, American (Traditional), Desserts",42.37534,-71.06626,Charlestown,29-31 Austin St,02129
Bricco,4.0,$$$,"Italian, Wine Bars",42.36309,-71.05495,Boston,241 Hanover St,02113
Morton's The Steakhouse,4.0,$$$$,"Steakhouses, Seafood",42.349116820038,-71.0403496026993,Boston,2 Seaport Ln,02210
Better Bagels,3.0,$$,"Sandwiches, Bagels",42.351908,-71.046191,Boston,83A Seaport Blvd,02210
Downeast Cider House,4.5,$,Cideries,42.3644235,-71.0334794,Boston,256 Marginal St,02129
Haymarket Pizza,4.0,$,Pizza,42.36163,-71.0565,Boston,106 Blackstone St,02109
Cafeteria La Reina,4.5,-----,Salvadoran,42.3761,-71.03613,Boston,80 Bennington St,02128
Yang's Dumplings,5.0,-----,"Caterers, Dim Sum",42.312902,-71.074165,Boston,196 Quincy St,02128
Florina Pizzeria & Paninoteca,4.5,$$,"Pizza, Italian, Salad",42.3594698309898,-71.063262373209,Boston,16 Derne St,02114
Parish Cafe and Bar,4.0,$$,"Sandwiches, American (Traditional), Cocktail Bars",42.351822284275,-71.071625035216,Boston,361 Boylston St,02116
Legal Fish Bowl,4.0,-----,Seafood,42.36033,-71.05477,Boston,Quincy Market Building,02109
Sportello,4.0,$$$,Italian,42.35067,-71.04846,Boston,348 Congress St,02210
Cardullo's Gourmet Shoppe,3.5,-----,"Beer, Wine & Spirits, Grocery, Chocolatiers & Shops",42.3514940439982,-71.0455158333333,Boston,99 Seaport Blvd,02210
CambridgeSide,4.5,$$,"Food Court, Specialty Food",42.3681321,-71.0763644,Cambridge,100 Cambridgeside Pl,02141
Five Guys,3.5,$,"Burgers, Fast Food",42.3543727,-71.0587193,Boston,58 Summer St,02110
Millie's Kitchen,4.0,$,"Salad, Seafood, Kebab",42.3842362,-71.0045112,east boston,61 Bayswater St,02128
Pollos A La Brasa Betos,5.0,$$,"Peruvian, Latin American",42.3756905,-71.0364532,Boston,69 Bennington St,02128
Granary Tavern,3.5,$$,"American (New), Pubs",42.3587303,-71.052597,Boston,170 Milk St,02109
Irashai Sushi and Teriyaki,4.0,$$,"Japanese, Sushi Bars",42.35105,-71.06256,Boston,8 Kneeland St,02111
M & M BBQ,4.0,-----,"Barbeque, Food Trucks",42.33117,-71.06737,Boston,155 Southampton St,02118
Bean & Leaf Cafe,4.0,$,Sandwiches,42.358242,-71.053006,Boston,20 Custom House St,02110
Double Chin,3.5,$$,"Asian Fusion, Chinese, Hong Kong Style Cafe",42.3507839096975,-71.0613539814949,Boston,86 Harrison Ave,02111
Baltic Deli & Cafe,4.5,$,"Delis, Imported Food",42.328292,-71.056785,Boston,632 Dorchester Ave,02127
Amsterdam Cafe,3.0,$,"Sandwiches, Greek",42.3353351,-71.0454976,South Boston,483 E Broadway,02127
Rigoletto Ristorante,4.0,$$,"Italian, Bars",42.3643884000782,-71.0553724343586,Boston,115 Salem St,02113
Shun's Kitchen,4.0,$$,"Japanese, Chinese, Asian Fusion",42.3419134834615,-71.0797398537397,Boston,520 Columbus Ave,02118
Cafe Artigiano,4.5,$,"Breakfast & Brunch, Pasta Shops, Sandwiches",42.3577342,-71.0593525,Boston,8 City Hall Ave,02108
Sagarino's,5.0,$$$$,Grocery,42.3472534332494,-71.0499894618988,Boston,21A Wormwood St,02210
Wahlburgers,3.5,$$,"American (Traditional), Burgers",42.3586616516113,-71.0567398071289,Boston,9 District Ave,02125
Penang,3.5,$$,"Malaysian, Chinese, Thai",42.3513510985963,-71.0629915757408,Boston,685 Washington St,02111
Mr. Dooley's,4.0,$$,"Irish, Music Venues, Pubs",42.35765,-71.0536599,Boston,77 Broad St,02109
Skampa,4.0,$,"Sandwiches, Pizza",42.37124,-71.08332,Cambridge,424 Cambridge St,02141
Rowes Wharf Bar - Boston Harbor Hotel,4.0,$$$,"Bars, American (New)",42.3562236,-71.0502554,Boston,70 Rowes Wharf,02110
Saté Asian Grill,3.5,$,"Asian Fusion, Food Trucks",42.3517964675802,-71.0575021879643,Boston,89 South St,94103
D'Guru Restaurant,4.0,$,"Indian, Halal",42.3558752,-71.0574984,Boston,187 Devonshire St,02110
Top Mix Bar & Kitchen,4.5,$$,"Cocktail Bars, American (New)",42.32374,-71.06808,Boston,257 Norfolk Ave,02119
Tavern in the Square,3.5,$$,"Sports Bars, American (Traditional)",42.352518,-71.055495,Boston,640 Atlantic Ave Train Terminal,02110
Gaga Seafood Restaurant,4.0,$$,"Seafood, Chinese",42.35071,-71.06097,Boston,25-27 Tyler St,02111
Pho Pasteur,3.5,$,Vietnamese,42.3514399,-71.0627,Boston,682 Washington St,02111
Moyzilla,4.0,$,"Food Trucks, Asian Fusion",42.3364742,-71.0732286,Boston,,02010
Café Quattro,4.0,$,"Pizza, Italian",42.3356044,-71.0745129,Boston,817 Harrison Ave,02118
La Abundancia Bakery & Restaurant,4.5,$,"Colombian, Bakeries",42.3717756,-71.0389013,Boston,59 Meridian St,02128
Democracy Brewing,4.0,$$,"American (Traditional), Breweries, Venues & Event Spaces",42.35512,-71.06223,Boston,35 Temple Pl,02111
No Relation,4.5,-----,Sushi Bars,42.3454022209913,-71.0640801706998,Boston,11 William E Mullins Way,02118
Jr's Hideaway,4.5,$,"Breakfast & Brunch, Cafes",42.3354423472683,-71.0623019551269,Roxbury,29A Food Mart Rd,02118
Piccolo Nido,4.0,$$,Italian,42.3636678,-71.0520928,Boston,257 N St,02113
The Brewer's Fork,4.5,$$,"Pizza, Gastropubs, Wine Bars",42.37671,-71.05649,Boston,7 Moulton St,02129
Shake Shack,3.5,$$,"Burgers, Fast Food, Hot Dogs",42.3496666,-71.0816727,Boston,234 Newbury St,02116
Rino's Place,4.0,$$,Italian,42.3780632,-71.0329114,Boston,258 Saratoga St,02128
Angela's Cafe - Eagle Hill,4.0,$$,Mexican,42.37853,-71.035,Boston,131 Lexington St,02128
Toasted Flats,4.5,$,"Sandwiches, Coffee & Tea, Juice Bars & Smoothies",42.3712229,-71.0372385,Boston,53 Chelsea St,02128
New England Provisions,4.0,-----,Seafood Markets,42.34718,-71.0357955,Boston,339 Northern Ave,02110
Fill-A-Buster,4.0,$,"Delis, Salad, Sandwiches",42.3585,-71.06264,Boston,142 Bowdoin St,02108
Stoked Wood Fired Pizza,4.5,$,"Food Trucks, Pizza",42.3572158813477,-71.0533294677734,Boston,,02110
Babbo Pizzeria e Enoteca,3.0,$$,"Pizza, Italian",42.354309,-71.045322,Boston,11 Fan Pier Blvd,02210
Cosi,2.5,$,"Coffee & Tea, Sandwiches, Fast Food",42.3632371174439,-71.0183715820312,Boston,1 Harborside Dr,02128
Shaking Crab - Boston Common,3.5,$$,"Cajun/Creole, Seafood",42.35227,-71.06623,Boston,140 Boylston St,02116
Caffe Nero,4.0,$,"Cafes, Desserts",42.33696,-71.04735,Boston,416 W  Broadway,02127
Happy Lamb Hot Pot,4.0,$$,"Hot Pot, Chinese, Asian Fusion",42.351169,-71.063002,Boston,693 Washington St,02116
Coppersmith,3.5,$$,"American (New), Cafes, Breakfast & Brunch",42.342445,-71.053848,Boston,40 W 3rd St,02127
Foodie's Southie,3.0,$$,Grocery,42.33988,-71.05188,Boston,230 W Broadway,02127
Karo's BBQ,4.0,$,"Food Stands, Armenian",42.3549525,-71.0597632,Boston,1 Washington Mall,02110
The Cheesecake Factory,3.0,$$,"American (New), Desserts",42.345868,-71.081993,Boston,115 Huntington Ave,02199
Jerry Remy's,3.0,$$,"American (Traditional), Salad, Sports Bars",42.3662223662287,-71.016734184635,Boston,1 Harborside Dr,02128
Cranberry Cafe,3.0,$,"Breakfast & Brunch, Cafes, Sandwiches",42.3358,-71.03726,South Boston,704 E Broadway,02127
Sumiao Hunan Kitchen,3.5,$$$,"Chinese, Asian Fusion, Noodles",42.36601,-71.08203,Cambridge,270 Third St,02142
McGoo's Pizza,3.0,$,"Pizza, Salad, Sandwiches",42.33546,-71.04601,South Boston,479 W Broadway,02127
Dig Inn,4.0,$$,American (New),42.347501,-71.081274,Boston,800 Boylston St,02199
KAVA neo-taverna,4.5,$$$,"Greek, Bars",42.34239,-71.07043,Boston,315 Shawmut Ave,02118
Barcelona Wine Bar South End,4.5,$$,"Spanish, Wine Bars, Tapas/Small Plates",42.3449355147724,-71.0705436362457,Boston,525 Tremont St,02116
Wing's Kitchen,4.0,$$,Cantonese,42.3505249023438,-71.0603637695312,Boston,23 Hudson St,02111
Ho Toy Noodles,4.5,$,Noodles,42.3475464,-71.0630124,Boston,231 Harrison Ave,02111
Wen’s Noodle & Ramen 过桥米线,3.5,-----,"Noodles, Ramen, Chinese",42.35529,-71.0628,Boston,144 Tremont St,02111
Scali Cafe,3.5,$,"Delis, Sandwiches, Breakfast & Brunch",42.3546717,-71.0534953,Boston,147 Pearl St,02110
Bodega Canal,3.0,$$,Mexican,42.36387,-71.05913,Boston,57 Canal St,02114
4th Wall Restaurant & Bar,4.0,-----,"Bars, American (New)",42.35134,-71.06458,Boston,228 Tremont St,02116
Winsor Dim Sum Café,3.5,$$,Dim Sum,42.351011898927,-71.060564754751,Boston,10 Tyler St,02111
Beantown Pho & Grill,4.0,$$,"Vietnamese, Thai, Asian Fusion",42.3491,-71.08341,Boston,272 Newbury St,02116
7-Eleven,3.0,$,"Convenience Stores, Coffee & Tea",42.3502465,-71.0417983,Boston,200 Seaport Blvd,02210
Helmand Restaurant,4.0,$$,"Afghan, Desserts, Beer, Wine & Spirits",42.36649,-71.07801,Cambridge,143 1st St,02142
Hidden Kitchen,4.0,$,"Delis, Salad, Sandwiches",42.33842,-71.06694,Boston,535 Albany St,02118
Telegraph Hill,3.5,$$,"American (New), Bars",42.33202,-71.05275,South Boston,289 Dorchester St,02127
sweetgreen,3.5,-----,"Vegetarian, Salad",42.35614,-71.05407,Boston,225 Franklin St,02110
Rustico,4.0,$,"Salad, Sandwiches, Pizza",42.36408,-71.05937,Boston,85 Canal St,02114
Posto Mobile,4.0,$,"Food Trucks, Pizza, Italian",42.3587248309845,-71.052360240186,Boston,,02144
Regina Pizzeria,2.5,$$,Fast Food,42.3483556,-71.0576418,Boston,2 South Stattion St,02111
Espresso Love,4.0,$,"Coffee & Tea, Sandwiches",42.35843,-71.05449,Boston,33 Broad St,02109
The Harborwalk Cafe,3.5,-----,Cafes,42.371987,-71.058165,Charlestown,1 Constitution Pl,02129
New York Pizza -Boston,3.0,$,Pizza,42.351448059082,-71.0645599365234,Boston,224 Tremont St,02116
Pueblo Viejo Pupuseria & Mexican Grill,4.0,$$,"Mexican, Salvadoran",42.37603,-71.0355225,East Boston,170 Marion St,02128
Tavern In The Square,3.5,$$,"Sports Bars, American (New)",42.36572,-71.060117,Boston,120 Beverly St,02114
Lucky Rice,3.0,$$,"Sushi Bars, Teppanyaki, Chinese",42.35769,-71.0537499,Boston,71 Broad St,02109
The Warren Tavern,4.0,$$,"Bars, American (Traditional)",42.37422,-71.06311,Charlestown,2 Pleasant St,02129
Broadway's Best Pizza,3.5,-----,"Chicken Wings, Pizza, Sandwiches",42.33567,-71.04626,Boston,467 W Broadway,02127
Troquet on South,4.0,$$$$,"French, Cocktail Bars",42.3514569,-71.0575146,Boston,107 S St,02111
Mangia Mangia,4.0,$,"Italian, Burgers",42.36502,-71.05714,Boston,147 Endicott St,02113
Egg Puffs,4.0,$,"Desserts, Chinese",42.3516293312528,-71.0608778893948,Boston,42 Beach St,02111
My Diner,3.5,$,"American (New), Breakfast & Brunch, Seafood",42.3379051,-71.04194,South Boston,455 E 1st,02127
Roy's Cold Cuts,4.5,$,"Delis, Pizza, Sandwiches",42.37552,-71.03465,Boston,198 Marion St,02128
Sakura Sunakku,3.5,$,"Creperies, Shaved Ice, Ramen",42.35161,-71.06095,Boston,42 Beach St,02111
Lolita Cocina & Tequila Bar Back Bay,4.0,$$,"Mexican, Lounges, Cocktail Bars",42.3505860446405,-71.077508474716,Boston,271 Dartmouth St,02116
Sip Cafe,4.0,$,Cafes,42.3560703332238,-71.0553216934204,Boston,0 Post Office Sq,02109
DJ's Market,4.5,$,"International Grocery, Delis, Sandwiches",42.3254592,-71.0589699,Dorchester,120 Boston St,02125
Trade,3.5,$$$,"Mediterranean, Cocktail Bars",42.353533,-71.053072,Boston,540 Atlantic Ave,02110
Hong Kong Dragon,4.0,$$,Chinese,42.37429,-70.98613,Winthrop,68 Woodside Ave,02152
Battery Park Bar & Patio,4.0,$$,"American (Traditional), Lounges, Sports Bars",42.357783,-71.054102,Boston,33 Batterymarch St,02110
Al Dente Restaurant,4.0,$$,"Italian, Salad, Seafood",42.36422,-71.05536,Boston,109 Salem St,02113
Tatte Bakery & Cafe,4.0,$$,"Bakeries, Cafes",42.3649239116026,-71.082667568791,Cambridge,318 Third St,02142
sweetgreen,3.5,$$,"Salad, Vegetarian",42.3452624,-71.0633541,Boston,354 Harrison Ave,02118
il Molo,4.5,$$$,Seafood,42.36541,-71.05141,Boston,326 Commercial St,02109
Wendy's,2.5,$,"Fast Food, Burgers",42.3609046269478,-71.0210518550752,Boston,1 Harborside Dr,02128
Tasty Burger,2.5,$$,"Burgers, Fast Food, Hot Dogs",42.3665417,-71.06408,Boston,1 Nashua St,02114
Arya Trattoria,4.0,$$$,Italian,42.3632969,-71.0549427,Boston,253 Hanover St,02113
O Ya,4.5,$$$$,Japanese,42.3514083135866,-71.056866645813,Boston,9 East St Pl,02111
Cafe de Boston - Eatery & Catering,4.0,$,"American (Traditional), Breakfast & Brunch, Sandwiches",42.3552,-71.05702,Boston,75 Federal St,02110
Chipotle Mexican Grill,2.0,$,"Mexican, Fast Food",42.3574967,-71.0584273,Boston,283 Washington St,02108
Andrew Square House of Pizza,4.0,$,"Pizza, Italian",42.3300399780273,-71.0565643310547,Boston,395 Dorchester St,02127
The Juice Press,3.5,$$$,"Juice Bars & Smoothies, Vegan, Organic Stores",42.3511144460926,-71.0442535377145,Boston,109 Seaport Blvd,02210
J.J. Foley's Cafe,4.0,$$,"Irish, Irish Pub",42.3436886733629,-71.0653314573811,Boston,117 E Berkeley St,02118
Ruckus,3.5,$$,"Ramen, Pan Asian, Noodles",42.3511499,-71.06076,Boston,5 Tyler St,02111
Amrheins,3.5,$$,"American (New), Bars",42.34191,-71.05522,Boston,80 W Broadway,02127
Giacomo's,4.0,$$,"Italian, Seafood, Wine Bars",42.34406,-71.077732,Boston,431 Columbus Ave,02116
Morning Salute,4.5,$,"Food Trucks, Caterers",42.3594342169493,-71.0519342911154,Boston,255 State St,02116
Royaltea,4.0,-----,Bubble Tea,42.3507606183214,-71.060968413949,Boston,23B Tyler St,02111
Mighty Love Food,4.0,-----,"Vegetarian, Juice Bars & Smoothies, Breakfast & Brunch",42.3578335103771,-71.0540940639977,Boston,155 Milk St,02109
Monument Restaurant & Tavern,4.5,$$,"Bars, American (Traditional), Breakfast & Brunch",42.3769209851841,-71.0660490700896,Boston,251 Main St,02129
Del Frisco's Double Eagle Steakhouse,3.5,$$$$,"Seafood, Steakhouses, American (Traditional)",42.3489088651761,-71.0384945153269,Boston,250 Northern Ave,02210
Ideal Sub Shop,4.5,$,Sandwiches,42.322351,-71.072484,Roxbury,522 Dudley St,02119
PABU Boston,4.0,$$$,"Sushi Bars, Izakaya, Venues & Event Spaces",42.3562862,-71.0594073,Boston,3 Franklin St,02110
Fort Point Market,4.5,$$,"Beer, Wine & Spirits, Grocery, Ice Cream & Frozen Yogurt",42.3498116,-71.0480423,Boston,369 Congress St,02210
Chinese Dragon,3.0,$$,Chinese,42.37937,-71.02808,Boston,380 Chelsea St,02128
La Colombe Coffee Roasters,5.0,$$,Coffee Roasteries,42.3532054121433,-71.0473035098583,Boston,29 Northern Ave,02210
Cafe Colombia,5.0,-----,Cafes,42.3706818,-71.0387421,Boston,17 Meridian St,02128
Slate Bar & Grill,3.5,$$,"American (Traditional), Bars",42.3547838,-71.0544319901783,Boston,109 High St,02110
Aceituna Grill,4.0,$$,"Middle Eastern, Mediterranean",42.3644512690481,-71.0820973227642,Cambridge,605 W Kendall St,02142
Lanta Asian Cuisine,3.5,$,Thai,42.3575453460217,-71.053980588913,Boston,38 Batterymarch St,02110
PRESSED,4.0,$$,"Juice Bars & Smoothies, Vegetarian, Gluten-Free",42.35922,-71.07098,Boston,120 Charles St,02114
Rey Del Pollo,4.0,$,"Spanish, Dominican",42.3211795545741,-71.0776732116938,Boston,111 Blue Hill Ave,02119
Sweet Rice,3.5,$$,"Sushi Bars, Thai",42.3759862,-71.0647822,Boston,187 Main St,02129
Peach Farm,3.5,$$,Chinese,42.35114,-71.06041,Boston,4 Tyler St,02111
Billy's Sub Shop,4.5,$,"Diners, Sandwiches, Salad",42.34662,-71.07046,Boston,57 Berkeley St,02116
Legal Sea Foods,3.5,$$,"Seafood, Sandwiches",42.363458,-71.025778,Boston,1 Harborside Dr,02128
Thinking Cup,4.5,$$,"Coffee & Tea, Breakfast & Brunch, Sandwiches",42.351734691006,-71.0746758944958,Boston,85 Newbury St,02116
